date,store_nbr,family,sales,onpromotion,city,state,type,year,month,day,day_of_week,is_weekend
2017-06-01,12,AUTOMOTIVE,6.0,0,Latacunga,Cotopaxi,C,2017,6,1,3,0
2017-06-01,11,BEAUTY,6.0,3,Cayambe,Pichincha,B,2017,6,1,3,0
2017-06-01,11,BABY CARE,1.0,0,Cayambe,Pichincha,B,2017,6,1,3,0
2017-06-01,13,BEAUTY,6.0,1,Latacunga,Cotopaxi,C,2017,6,1,3,0
2017-06-01,10,BEAUTY,1.0,1,Quito,Pichincha,C,2017,6,1,3,0
2017-06-01,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,6,1,3,0
2017-06-01,10,AUTOMOTIVE,2.0,0,Quito,Pichincha,C,2017,6,1,3,0
2017-06-01,1,BEAUTY,1.0,0,Quito,Pichincha,D,2017,6,1,3,0
2017-06-01,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,6,1,3,0
2017-06-01,1,AUTOMOTIVE,6.0,0,Quito,Pichincha,D,2017,6,1,3,0
2017-06-01,11,AUTOMOTIVE,7.0,0,Cayambe,Pichincha,B,2017,6,1,3,0
2017-06-02,13,BEAUTY,3.0,2,Latacunga,Cotopaxi,C,2017,6,2,4,0
2017-06-02,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,2,4,0
2017-06-02,13,AUTOMOTIVE,3.0,0,Latacunga,Cotopaxi,C,2017,6,2,4,0
2017-06-02,12,BEAUTY,2.0,2,Latacunga,Cotopaxi,C,2017,6,2,4,0
2017-06-02,12,BABY CARE,1.0,0,Latacunga,Cotopaxi,C,2017,6,2,4,0
2017-06-02,12,AUTOMOTIVE,8.0,2,Latacunga,Cotopaxi,C,2017,6,2,4,0
2017-06-02,11,BEAUTY,11.0,2,Cayambe,Pichincha,B,2017,6,2,4,0
2017-06-02,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,6,2,4,0
2017-06-02,10,BEAUTY,0.0,0,Quito,Pichincha,C,2017,6,2,4,0
2017-06-02,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,6,2,4,0
2017-06-02,10,AUTOMOTIVE,9.0,0,Quito,Pichincha,C,2017,6,2,4,0
2017-06-02,1,BEAUTY,1.0,0,Quito,Pichincha,D,2017,6,2,4,0
2017-06-02,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,6,2,4,0
2017-06-02,1,AUTOMOTIVE,19.0,0,Quito,Pichincha,D,2017,6,2,4,0
2017-06-02,11,AUTOMOTIVE,5.0,0,Cayambe,Pichincha,B,2017,6,2,4,0
2017-06-03,11,BEAUTY,13.0,2,Cayambe,Pichincha,B,2017,6,3,5,1
2017-06-03,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,3,5,1
2017-06-03,13,AUTOMOTIVE,8.0,0,Latacunga,Cotopaxi,C,2017,6,3,5,1
2017-06-03,12,BEAUTY,2.0,2,Latacunga,Cotopaxi,C,2017,6,3,5,1
2017-06-03,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,3,5,1
2017-06-03,12,AUTOMOTIVE,14.0,0,Latacunga,Cotopaxi,C,2017,6,3,5,1
2017-06-03,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,6,3,5,1
2017-06-03,13,BEAUTY,10.0,3,Latacunga,Cotopaxi,C,2017,6,3,5,1
2017-06-03,10,BEAUTY,2.0,1,Quito,Pichincha,C,2017,6,3,5,1
2017-06-03,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,6,3,5,1
2017-06-03,10,AUTOMOTIVE,17.0,0,Quito,Pichincha,C,2017,6,3,5,1
2017-06-03,1,BEAUTY,1.0,0,Quito,Pichincha,D,2017,6,3,5,1
2017-06-03,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,6,3,5,1
2017-06-03,1,AUTOMOTIVE,8.0,0,Quito,Pichincha,D,2017,6,3,5,1
2017-06-03,11,AUTOMOTIVE,15.0,0,Cayambe,Pichincha,B,2017,6,3,5,1
2017-06-04,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,4,6,1
2017-06-04,13,AUTOMOTIVE,10.0,0,Latacunga,Cotopaxi,C,2017,6,4,6,1
2017-06-04,12,BEAUTY,0.0,0,Latacunga,Cotopaxi,C,2017,6,4,6,1
2017-06-04,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,4,6,1
2017-06-04,12,AUTOMOTIVE,14.0,0,Latacunga,Cotopaxi,C,2017,6,4,6,1
2017-06-04,11,BEAUTY,15.0,3,Cayambe,Pichincha,B,2017,6,4,6,1
2017-06-04,11,BABY CARE,1.0,0,Cayambe,Pichincha,B,2017,6,4,6,1
2017-06-04,13,BEAUTY,10.0,2,Latacunga,Cotopaxi,C,2017,6,4,6,1
2017-06-04,10,BEAUTY,3.0,2,Quito,Pichincha,C,2017,6,4,6,1
2017-06-04,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,6,4,6,1
2017-06-04,10,AUTOMOTIVE,3.0,0,Quito,Pichincha,C,2017,6,4,6,1
2017-06-04,1,BEAUTY,2.0,0,Quito,Pichincha,D,2017,6,4,6,1
2017-06-04,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,6,4,6,1
2017-06-04,1,AUTOMOTIVE,0.0,0,Quito,Pichincha,D,2017,6,4,6,1
2017-06-04,11,AUTOMOTIVE,17.0,1,Cayambe,Pichincha,B,2017,6,4,6,1
2017-06-05,13,BEAUTY,13.0,3,Latacunga,Cotopaxi,C,2017,6,5,0,0
2017-06-05,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,5,0,0
2017-06-05,13,AUTOMOTIVE,12.0,0,Latacunga,Cotopaxi,C,2017,6,5,0,0
2017-06-05,12,BEAUTY,1.0,1,Latacunga,Cotopaxi,C,2017,6,5,0,0
2017-06-05,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,5,0,0
2017-06-05,12,AUTOMOTIVE,5.0,0,Latacunga,Cotopaxi,C,2017,6,5,0,0
2017-06-05,11,BEAUTY,5.0,2,Cayambe,Pichincha,B,2017,6,5,0,0
2017-06-05,11,BABY CARE,2.0,0,Cayambe,Pichincha,B,2017,6,5,0,0
2017-06-05,10,BEAUTY,2.0,1,Quito,Pichincha,C,2017,6,5,0,0
2017-06-05,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,6,5,0,0
2017-06-05,10,AUTOMOTIVE,2.0,0,Quito,Pichincha,C,2017,6,5,0,0
2017-06-05,1,BEAUTY,2.0,0,Quito,Pichincha,D,2017,6,5,0,0
2017-06-05,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,6,5,0,0
2017-06-05,1,AUTOMOTIVE,6.0,0,Quito,Pichincha,D,2017,6,5,0,0
2017-06-05,11,AUTOMOTIVE,5.0,0,Cayambe,Pichincha,B,2017,6,5,0,0
2017-06-06,11,BEAUTY,7.0,1,Cayambe,Pichincha,B,2017,6,6,1,0
2017-06-06,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,6,1,0
2017-06-06,13,AUTOMOTIVE,6.0,0,Latacunga,Cotopaxi,C,2017,6,6,1,0
2017-06-06,12,BEAUTY,0.0,0,Latacunga,Cotopaxi,C,2017,6,6,1,0
2017-06-06,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,6,1,0
2017-06-06,12,AUTOMOTIVE,7.0,0,Latacunga,Cotopaxi,C,2017,6,6,1,0
2017-06-06,11,BABY CARE,1.0,0,Cayambe,Pichincha,B,2017,6,6,1,0
2017-06-06,13,BEAUTY,2.0,2,Latacunga,Cotopaxi,C,2017,6,6,1,0
2017-06-06,10,BEAUTY,3.0,2,Quito,Pichincha,C,2017,6,6,1,0
2017-06-06,1,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,2017,6,6,1,0
2017-06-06,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,6,6,1,0
2017-06-06,11,AUTOMOTIVE,8.0,0,Cayambe,Pichincha,B,2017,6,6,1,0
2017-06-06,10,AUTOMOTIVE,3.0,0,Quito,Pichincha,C,2017,6,6,1,0
2017-06-06,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,6,6,1,0
2017-06-06,1,BEAUTY,2.0,0,Quito,Pichincha,D,2017,6,6,1,0
2017-06-07,13,BEAUTY,5.0,2,Latacunga,Cotopaxi,C,2017,6,7,2,0
2017-06-07,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,7,2,0
2017-06-07,13,AUTOMOTIVE,11.0,0,Latacunga,Cotopaxi,C,2017,6,7,2,0
2017-06-07,12,BEAUTY,0.0,0,Latacunga,Cotopaxi,C,2017,6,7,2,0
2017-06-07,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,7,2,0
2017-06-07,11,BEAUTY,9.0,3,Cayambe,Pichincha,B,2017,6,7,2,0
2017-06-07,12,AUTOMOTIVE,2.0,0,Latacunga,Cotopaxi,C,2017,6,7,2,0
2017-06-07,10,BEAUTY,0.0,0,Quito,Pichincha,C,2017,6,7,2,0
2017-06-07,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,6,7,2,0
2017-06-07,10,AUTOMOTIVE,1.0,0,Quito,Pichincha,C,2017,6,7,2,0
2017-06-07,1,BEAUTY,3.0,0,Quito,Pichincha,D,2017,6,7,2,0
2017-06-07,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,6,7,2,0
2017-06-07,1,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,2017,6,7,2,0
2017-06-07,11,AUTOMOTIVE,9.0,0,Cayambe,Pichincha,B,2017,6,7,2,0
2017-06-07,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,6,7,2,0
2017-06-08,11,BEAUTY,2.0,1,Cayambe,Pichincha,B,2017,6,8,3,0
2017-06-08,13,BEAUTY,5.0,2,Latacunga,Cotopaxi,C,2017,6,8,3,0
2017-06-08,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,8,3,0
2017-06-08,13,AUTOMOTIVE,19.0,0,Latacunga,Cotopaxi,C,2017,6,8,3,0
2017-06-08,12,BEAUTY,1.0,1,Latacunga,Cotopaxi,C,2017,6,8,3,0
2017-06-08,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,8,3,0
2017-06-08,12,AUTOMOTIVE,4.0,0,Latacunga,Cotopaxi,C,2017,6,8,3,0
2017-06-08,11,BABY CARE,1.0,0,Cayambe,Pichincha,B,2017,6,8,3,0
2017-06-08,10,BEAUTY,4.0,3,Quito,Pichincha,C,2017,6,8,3,0
2017-06-08,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,6,8,3,0
2017-06-08,10,AUTOMOTIVE,2.0,0,Quito,Pichincha,C,2017,6,8,3,0
2017-06-08,1,BEAUTY,4.0,0,Quito,Pichincha,D,2017,6,8,3,0
2017-06-08,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,6,8,3,0
2017-06-08,1,AUTOMOTIVE,1.0,0,Quito,Pichincha,D,2017,6,8,3,0
2017-06-08,11,AUTOMOTIVE,8.0,0,Cayambe,Pichincha,B,2017,6,8,3,0
2017-06-09,13,BEAUTY,2.0,1,Latacunga,Cotopaxi,C,2017,6,9,4,0
2017-06-09,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,9,4,0
2017-06-09,13,AUTOMOTIVE,5.0,0,Latacunga,Cotopaxi,C,2017,6,9,4,0
2017-06-09,12,BEAUTY,0.0,0,Latacunga,Cotopaxi,C,2017,6,9,4,0
2017-06-09,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,9,4,0
2017-06-09,12,AUTOMOTIVE,5.0,0,Latacunga,Cotopaxi,C,2017,6,9,4,0
2017-06-09,11,BEAUTY,2.0,1,Cayambe,Pichincha,B,2017,6,9,4,0
2017-06-09,11,BABY CARE,1.0,0,Cayambe,Pichincha,B,2017,6,9,4,0
2017-06-09,10,BEAUTY,2.0,2,Quito,Pichincha,C,2017,6,9,4,0
2017-06-09,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,6,9,4,0
2017-06-09,10,AUTOMOTIVE,4.0,0,Quito,Pichincha,C,2017,6,9,4,0
2017-06-09,1,BEAUTY,5.0,0,Quito,Pichincha,D,2017,6,9,4,0
2017-06-09,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,6,9,4,0
2017-06-09,1,AUTOMOTIVE,1.0,0,Quito,Pichincha,D,2017,6,9,4,0
2017-06-09,11,AUTOMOTIVE,10.0,0,Cayambe,Pichincha,B,2017,6,9,4,0
2017-06-10,11,BEAUTY,3.0,1,Cayambe,Pichincha,B,2017,6,10,5,1
2017-06-10,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,10,5,1
2017-06-10,13,AUTOMOTIVE,3.0,0,Latacunga,Cotopaxi,C,2017,6,10,5,1
2017-06-10,12,BEAUTY,0.0,0,Latacunga,Cotopaxi,C,2017,6,10,5,1
2017-06-10,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,10,5,1
2017-06-10,12,AUTOMOTIVE,7.0,0,Latacunga,Cotopaxi,C,2017,6,10,5,1
2017-06-10,11,BABY CARE,2.0,0,Cayambe,Pichincha,B,2017,6,10,5,1
2017-06-10,13,BEAUTY,2.0,1,Latacunga,Cotopaxi,C,2017,6,10,5,1
2017-06-10,10,BEAUTY,6.0,1,Quito,Pichincha,C,2017,6,10,5,1
2017-06-10,1,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,2017,6,10,5,1
2017-06-10,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,6,10,5,1
2017-06-10,11,AUTOMOTIVE,4.0,0,Cayambe,Pichincha,B,2017,6,10,5,1
2017-06-10,10,AUTOMOTIVE,2.0,0,Quito,Pichincha,C,2017,6,10,5,1
2017-06-10,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,6,10,5,1
2017-06-10,1,BEAUTY,3.0,0,Quito,Pichincha,D,2017,6,10,5,1
2017-06-11,13,BEAUTY,3.0,2,Latacunga,Cotopaxi,C,2017,6,11,6,1
2017-06-11,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,11,6,1
2017-06-11,13,AUTOMOTIVE,3.0,0,Latacunga,Cotopaxi,C,2017,6,11,6,1
2017-06-11,12,BEAUTY,0.0,0,Latacunga,Cotopaxi,C,2017,6,11,6,1
2017-06-11,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,11,6,1
2017-06-11,11,BEAUTY,9.0,2,Cayambe,Pichincha,B,2017,6,11,6,1
2017-06-11,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,6,11,6,1
2017-06-11,12,AUTOMOTIVE,7.0,0,Latacunga,Cotopaxi,C,2017,6,11,6,1
2017-06-11,10,BEAUTY,4.0,3,Quito,Pichincha,C,2017,6,11,6,1
2017-06-11,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,6,11,6,1
2017-06-11,10,AUTOMOTIVE,5.0,0,Quito,Pichincha,C,2017,6,11,6,1
2017-06-11,1,BEAUTY,1.0,0,Quito,Pichincha,D,2017,6,11,6,1
2017-06-11,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,6,11,6,1
2017-06-11,1,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,2017,6,11,6,1
2017-06-11,11,AUTOMOTIVE,6.0,0,Cayambe,Pichincha,B,2017,6,11,6,1
2017-06-12,12,AUTOMOTIVE,4.0,0,Latacunga,Cotopaxi,C,2017,6,12,0,0
2017-06-12,13,BEAUTY,6.0,2,Latacunga,Cotopaxi,C,2017,6,12,0,0
2017-06-12,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,12,0,0
2017-06-12,13,AUTOMOTIVE,1.0,0,Latacunga,Cotopaxi,C,2017,6,12,0,0
2017-06-12,12,BEAUTY,1.0,1,Latacunga,Cotopaxi,C,2017,6,12,0,0
2017-06-12,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,12,0,0
2017-06-12,11,BEAUTY,2.0,2,Cayambe,Pichincha,B,2017,6,12,0,0
2017-06-12,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,6,12,0,0
2017-06-12,11,AUTOMOTIVE,5.0,0,Cayambe,Pichincha,B,2017,6,12,0,0
2017-06-12,10,BEAUTY,0.0,0,Quito,Pichincha,C,2017,6,12,0,0
2017-06-12,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,6,12,0,0
2017-06-12,10,AUTOMOTIVE,1.0,0,Quito,Pichincha,C,2017,6,12,0,0
2017-06-12,1,BEAUTY,4.0,0,Quito,Pichincha,D,2017,6,12,0,0
2017-06-12,1,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,2017,6,12,0,0
2017-06-12,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,6,12,0,0
2017-06-13,11,BEAUTY,6.0,3,Cayambe,Pichincha,B,2017,6,13,1,0
2017-06-13,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,13,1,0
2017-06-13,13,AUTOMOTIVE,3.0,0,Latacunga,Cotopaxi,C,2017,6,13,1,0
2017-06-13,12,BEAUTY,0.0,0,Latacunga,Cotopaxi,C,2017,6,13,1,0
2017-06-13,12,BABY CARE,3.0,0,Latacunga,Cotopaxi,C,2017,6,13,1,0
2017-06-13,12,AUTOMOTIVE,4.0,0,Latacunga,Cotopaxi,C,2017,6,13,1,0
2017-06-13,11,BABY CARE,3.0,0,Cayambe,Pichincha,B,2017,6,13,1,0
2017-06-13,13,BEAUTY,4.0,3,Latacunga,Cotopaxi,C,2017,6,13,1,0
2017-06-13,10,BEAUTY,2.0,1,Quito,Pichincha,C,2017,6,13,1,0
2017-06-13,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,6,13,1,0
2017-06-13,10,AUTOMOTIVE,2.0,0,Quito,Pichincha,C,2017,6,13,1,0
2017-06-13,1,BEAUTY,1.0,0,Quito,Pichincha,D,2017,6,13,1,0
2017-06-13,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,6,13,1,0
2017-06-13,1,AUTOMOTIVE,5.0,0,Quito,Pichincha,D,2017,6,13,1,0
2017-06-13,11,AUTOMOTIVE,10.0,0,Cayambe,Pichincha,B,2017,6,13,1,0
2017-06-14,13,BEAUTY,2.0,1,Latacunga,Cotopaxi,C,2017,6,14,2,0
2017-06-14,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,14,2,0
2017-06-14,13,AUTOMOTIVE,2.0,0,Latacunga,Cotopaxi,C,2017,6,14,2,0
2017-06-14,12,BEAUTY,15.0,2,Latacunga,Cotopaxi,C,2017,6,14,2,0
2017-06-14,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,14,2,0
2017-06-14,12,AUTOMOTIVE,7.0,0,Latacunga,Cotopaxi,C,2017,6,14,2,0
2017-06-14,11,BEAUTY,4.0,3,Cayambe,Pichincha,B,2017,6,14,2,0
2017-06-14,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,6,14,2,0
2017-06-14,11,AUTOMOTIVE,13.0,0,Cayambe,Pichincha,B,2017,6,14,2,0
2017-06-14,10,BEAUTY,1.0,1,Quito,Pichincha,C,2017,6,14,2,0
2017-06-14,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,6,14,2,0
2017-06-14,10,AUTOMOTIVE,1.0,0,Quito,Pichincha,C,2017,6,14,2,0
2017-06-14,1,BEAUTY,3.0,1,Quito,Pichincha,D,2017,6,14,2,0
2017-06-14,11,BABY CARE,1.0,0,Cayambe,Pichincha,B,2017,6,14,2,0
2017-06-14,1,AUTOMOTIVE,5.0,0,Quito,Pichincha,D,2017,6,14,2,0
2017-06-15,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,15,3,0
2017-06-15,13,AUTOMOTIVE,4.0,0,Latacunga,Cotopaxi,C,2017,6,15,3,0
2017-06-15,12,BEAUTY,2.0,2,Latacunga,Cotopaxi,C,2017,6,15,3,0
2017-06-15,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,15,3,0
2017-06-15,12,AUTOMOTIVE,5.0,0,Latacunga,Cotopaxi,C,2017,6,15,3,0
2017-06-15,11,BEAUTY,4.0,3,Cayambe,Pichincha,B,2017,6,15,3,0
2017-06-15,13,BEAUTY,4.0,2,Latacunga,Cotopaxi,C,2017,6,15,3,0
2017-06-15,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,6,15,3,0
2017-06-15,10,BEAUTY,3.0,2,Quito,Pichincha,C,2017,6,15,3,0
2017-06-15,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,6,15,3,0
2017-06-15,10,AUTOMOTIVE,1.0,0,Quito,Pichincha,C,2017,6,15,3,0
2017-06-15,1,BEAUTY,8.0,1,Quito,Pichincha,D,2017,6,15,3,0
2017-06-15,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,6,15,3,0
2017-06-15,1,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,2017,6,15,3,0
2017-06-15,11,AUTOMOTIVE,5.0,0,Cayambe,Pichincha,B,2017,6,15,3,0
2017-06-16,13,BEAUTY,4.0,1,Latacunga,Cotopaxi,C,2017,6,16,4,0
2017-06-16,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,16,4,0
2017-06-16,13,AUTOMOTIVE,2.0,0,Latacunga,Cotopaxi,C,2017,6,16,4,0
2017-06-16,12,BEAUTY,0.0,0,Latacunga,Cotopaxi,C,2017,6,16,4,0
2017-06-16,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,16,4,0
2017-06-16,12,AUTOMOTIVE,2.0,0,Latacunga,Cotopaxi,C,2017,6,16,4,0
2017-06-16,11,BEAUTY,6.0,2,Cayambe,Pichincha,B,2017,6,16,4,0
2017-06-16,11,AUTOMOTIVE,6.0,0,Cayambe,Pichincha,B,2017,6,16,4,0
2017-06-16,10,BEAUTY,3.0,2,Quito,Pichincha,C,2017,6,16,4,0
2017-06-16,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,6,16,4,0
2017-06-16,10,AUTOMOTIVE,1.0,0,Quito,Pichincha,C,2017,6,16,4,0
2017-06-16,1,BEAUTY,5.0,1,Quito,Pichincha,D,2017,6,16,4,0
2017-06-16,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,6,16,4,0
2017-06-16,1,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,2017,6,16,4,0
2017-06-16,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,6,16,4,0
2017-06-17,13,BEAUTY,4.0,2,Latacunga,Cotopaxi,C,2017,6,17,5,1
2017-06-17,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,17,5,1
2017-06-17,13,AUTOMOTIVE,3.0,0,Latacunga,Cotopaxi,C,2017,6,17,5,1
2017-06-17,12,BEAUTY,3.0,2,Latacunga,Cotopaxi,C,2017,6,17,5,1
2017-06-17,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,17,5,1
2017-06-17,12,AUTOMOTIVE,2.0,0,Latacunga,Cotopaxi,C,2017,6,17,5,1
2017-06-17,11,BEAUTY,4.0,3,Cayambe,Pichincha,B,2017,6,17,5,1
2017-06-17,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,6,17,5,1
2017-06-17,10,BEAUTY,3.0,2,Quito,Pichincha,C,2017,6,17,5,1
2017-06-17,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,6,17,5,1
2017-06-17,10,AUTOMOTIVE,3.0,0,Quito,Pichincha,C,2017,6,17,5,1
2017-06-17,1,BEAUTY,1.0,1,Quito,Pichincha,D,2017,6,17,5,1
2017-06-17,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,6,17,5,1
2017-06-17,1,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,2017,6,17,5,1
2017-06-17,11,AUTOMOTIVE,7.0,0,Cayambe,Pichincha,B,2017,6,17,5,1
2017-06-18,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,18,6,1
2017-06-18,13,AUTOMOTIVE,11.0,0,Latacunga,Cotopaxi,C,2017,6,18,6,1
2017-06-18,12,BEAUTY,0.0,0,Latacunga,Cotopaxi,C,2017,6,18,6,1
2017-06-18,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,18,6,1
2017-06-18,12,AUTOMOTIVE,3.0,0,Latacunga,Cotopaxi,C,2017,6,18,6,1
2017-06-18,11,BEAUTY,8.0,2,Cayambe,Pichincha,B,2017,6,18,6,1
2017-06-18,11,BABY CARE,1.0,0,Cayambe,Pichincha,B,2017,6,18,6,1
2017-06-18,13,BEAUTY,3.0,2,Latacunga,Cotopaxi,C,2017,6,18,6,1
2017-06-18,10,BEAUTY,2.0,2,Quito,Pichincha,C,2017,6,18,6,1
2017-06-18,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,6,18,6,1
2017-06-18,10,AUTOMOTIVE,4.0,0,Quito,Pichincha,C,2017,6,18,6,1
2017-06-18,1,BEAUTY,2.0,1,Quito,Pichincha,D,2017,6,18,6,1
2017-06-18,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,6,18,6,1
2017-06-18,1,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,2017,6,18,6,1
2017-06-18,11,AUTOMOTIVE,14.0,0,Cayambe,Pichincha,B,2017,6,18,6,1
2017-06-19,13,BEAUTY,4.0,2,Latacunga,Cotopaxi,C,2017,6,19,0,0
2017-06-19,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,19,0,0
2017-06-19,13,AUTOMOTIVE,8.0,0,Latacunga,Cotopaxi,C,2017,6,19,0,0
2017-06-19,12,BEAUTY,2.0,1,Latacunga,Cotopaxi,C,2017,6,19,0,0
2017-06-19,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,19,0,0
2017-06-19,12,AUTOMOTIVE,5.0,0,Latacunga,Cotopaxi,C,2017,6,19,0,0
2017-06-19,11,BEAUTY,4.0,2,Cayambe,Pichincha,B,2017,6,19,0,0
2017-06-19,11,BABY CARE,1.0,0,Cayambe,Pichincha,B,2017,6,19,0,0
2017-06-19,10,BEAUTY,2.0,1,Quito,Pichincha,C,2017,6,19,0,0
2017-06-19,10,BABY CARE,0.0,0,Quito,Pichincha,C,2017,6,19,0,0
2017-06-19,10,AUTOMOTIVE,0.0,0,Quito,Pichincha,C,2017,6,19,0,0
2017-06-19,1,BEAUTY,3.0,0,Quito,Pichincha,D,2017,6,19,0,0
2017-06-19,1,BABY CARE,0.0,0,Quito,Pichincha,D,2017,6,19,0,0
2017-06-19,1,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,2017,6,19,0,0
2017-06-19,11,AUTOMOTIVE,8.0,0,Cayambe,Pichincha,B,2017,6,19,0,0
2017-06-20,11,BEAUTY,2.0,2,Cayambe,Pichincha,B,2017,6,20,1,0
2017-06-20,13,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,20,1,0
2017-06-20,13,AUTOMOTIVE,1.0,0,Latacunga,Cotopaxi,C,2017,6,20,1,0
2017-06-20,12,BEAUTY,3.0,2,Latacunga,Cotopaxi,C,2017,6,20,1,0
2017-06-20,12,BABY CARE,0.0,0,Latacunga,Cotopaxi,C,2017,6,20,1,0
2017-06-20,12,AUTOMOTIVE,4.0,0,Latacunga,Cotopaxi,C,2017,6,20,1,0
2017-06-20,11,BABY CARE,0.0,0,Cayambe,Pichincha,B,2017,6,20,1,0
